,City,LocType,NO2,SO2,Sampling.Date,State
3805,Thiruvananthapuram,Sensitive Area,20.1,6.9,2012-05-12,Kerala
3806,Thiruvananthapuram,Sensitive Area,19.9,7.8,2012-10-12,Kerala
3807,Thiruvananthapuram,Sensitive Area,19.8,6.6,2012-12-14,Kerala
3808,Thiruvananthapuram,Sensitive Area,19.8,6.8,2012-12-17,Kerala
3809,Thiruvananthapuram,Sensitive Area,21.5,7.1,2012-12-20,Kerala
3810,Thiruvananthapuram,Sensitive Area,20.9,7.1,2012-12-22,Kerala
3811,Thiruvananthapuram,Sensitive Area,21.3,7.0,2012-12-26,Kerala
3812,Thiruvananthapuram,Sensitive Area,19.8,7.0,2012-12-28,Kerala
3813,Thiruvananthapuram,Sensitive Area,20.7,7.4,2013-01-14,Kerala
3814,Thiruvananthapuram,Sensitive Area,22.2,7.2,2013-01-17,Kerala
3815,Thiruvananthapuram,Sensitive Area,22.4,6.8,2013-01-21,Kerala
3816,Thiruvananthapuram,Sensitive Area,21.7,8.0,2013-01-24,Kerala
3817,Thiruvananthapuram,Sensitive Area,22.7,6.5,2013-01-28,Kerala
3818,Thiruvananthapuram,Sensitive Area,21.3,6.8,2013-01-30,Kerala
3819,Thiruvananthapuram,Sensitive Area,22.7,7.6,2013-02-17,Kerala
3820,Thiruvananthapuram,Sensitive Area,22.7,6.7,2013-02-21,Kerala
3821,Thiruvananthapuram,Sensitive Area,25.3,8.0,2013-02-24,Kerala
3822,Thiruvananthapuram,Sensitive Area,21.8,7.5,2013-02-26,Kerala
3823,Thiruvananthapuram,Sensitive Area,23.9,7.0,2013-03-14,Kerala
3824,Thiruvananthapuram,Sensitive Area,24.8,7.3,2013-03-19,Kerala
3825,Thiruvananthapuram,Sensitive Area,21.8,6.7,2013-03-22,Kerala
3826,Thiruvananthapuram,Sensitive Area,25.7,7.3,2013-03-25,Kerala
3827,Thiruvananthapuram,Sensitive Area,23.3,6.5,2013-03-27,Kerala
3828,Thiruvananthapuram,Sensitive Area,25.4,6.9,2013-04-13,Kerala
3829,Thiruvananthapuram,Sensitive Area,26.2,6.5,2013-04-17,Kerala
3830,Thiruvananthapuram,Sensitive Area,23.6,7.0,2013-04-20,Kerala
3831,Thiruvananthapuram,Sensitive Area,26.6,6.5,2013-04-25,Kerala
3832,Thiruvananthapuram,Sensitive Area,23.2,7.1,2013-04-29,Kerala
3833,Thiruvananthapuram,Sensitive Area,24.6,7.1,2013-05-15,Kerala
3834,Thiruvananthapuram,Sensitive Area,25.5,6.8,2013-05-18,Kerala
3835,Thiruvananthapuram,Sensitive Area,24.9,6.7,2013-05-22,Kerala
3836,Thiruvananthapuram,Sensitive Area,25.5,6.7,2013-05-24,Kerala
3837,Thiruvananthapuram,Sensitive Area,23.8,7.1,2013-05-27,Kerala
3838,Thiruvananthapuram,Sensitive Area,22.4,6.3,2013-05-30,Kerala
3839,Thiruvananthapuram,Sensitive Area,21.8,6.0,2013-06-15,Kerala
3840,Thiruvananthapuram,Sensitive Area,22.2,6.1,2013-06-18,Kerala
3841,Thiruvananthapuram,Sensitive Area,23.3,6.1,2013-06-20,Kerala
3842,Thiruvananthapuram,Sensitive Area,20.5,6.2,2013-06-23,Kerala
3843,Thiruvananthapuram,Sensitive Area,20.9,6.7,2013-06-26,Kerala
3844,Thiruvananthapuram,Sensitive Area,19.9,6.1,2013-06-28,Kerala
3845,Thiruvananthapuram,Sensitive Area,22.1,6.1,2013-07-17,Kerala
3846,Thiruvananthapuram,Sensitive Area,20.5,6.5,2013-07-20,Kerala
3847,Thiruvananthapuram,Sensitive Area,19.3,7.0,2013-07-24,Kerala
3848,Thiruvananthapuram,Sensitive Area,20.6,6.5,2013-07-27,Kerala
3849,Thiruvananthapuram,Sensitive Area,21.2,6.7,2013-07-30,Kerala
3850,Thiruvananthapuram,Sensitive Area,22.8,6.6,2013-08-13,Kerala
3851,Thiruvananthapuram,Sensitive Area,23.7,6.5,2013-08-17,Kerala
3852,Thiruvananthapuram,Sensitive Area,22.9,7.2,2013-08-21,Kerala
3853,Thiruvananthapuram,Sensitive Area,23.5,6.6,2013-08-26,Kerala
3854,Thiruvananthapuram,Sensitive Area,23.0,6.9,2013-08-29,Kerala
3855,Thiruvananthapuram,Sensitive Area,22.9,6.5,2013-08-31,Kerala
3856,Thiruvananthapuram,Sensitive Area,22.4,7.1,2013-09-14,Kerala
3857,Thiruvananthapuram,Sensitive Area,23.5,6.6,2013-09-20,Kerala
3858,Thiruvananthapuram,Sensitive Area,22.4,7.1,2013-09-24,Kerala
3859,Thiruvananthapuram,Sensitive Area,23.6,6.3,2013-09-27,Kerala
3860,Thiruvananthapuram,Sensitive Area,23.6,6.9,2013-09-30,Kerala
3861,Thiruvananthapuram,Sensitive Area,22.0,6.4,2013-10-15,Kerala
3862,Thiruvananthapuram,Sensitive Area,20.9,7.4,2013-10-18,Kerala
3863,Thiruvananthapuram,Sensitive Area,23.4,6.9,2013-10-21,Kerala
3864,Thiruvananthapuram,Sensitive Area,23.9,6.9,2013-10-24,Kerala
3865,Thiruvananthapuram,Sensitive Area,22.5,6.7,2013-10-28,Kerala
3866,Thiruvananthapuram,Sensitive Area,22.5,6.7,2013-10-30,Kerala
3867,Thiruvananthapuram,Sensitive Area,22.2,7.6,2013-11-16,Kerala
3868,Thiruvananthapuram,Sensitive Area,22.3,7.5,2013-11-19,Kerala
3869,Thiruvananthapuram,Sensitive Area,22.0,7.0,2013-11-22,Kerala
3870,Thiruvananthapuram,Sensitive Area,21.8,6.8,2013-11-25,Kerala
3871,Thiruvananthapuram,Sensitive Area,21.7,7.1,2013-11-28,Kerala
3872,Thiruvananthapuram,Sensitive Area,23.6,6.8,2013-12-13,Kerala
3873,Thiruvananthapuram,Sensitive Area,24.1,6.8,2013-12-16,Kerala
3874,Thiruvananthapuram,Sensitive Area,25.3,7.1,2013-12-19,Kerala
3875,Thiruvananthapuram,Sensitive Area,23.1,7.0,2013-12-21,Kerala
3876,Thiruvananthapuram,Sensitive Area,23.0,7.3,2013-12-26,Kerala
3877,Thiruvananthapuram,Sensitive Area,22.4,7.5,2013-12-30,Kerala
3878,Thiruvananthapuram,Sensitive Area,21.3,6.9,2013-10-01,Kerala
3879,Thiruvananthapuram,Sensitive Area,21.1,7.1,2013-01-02,Kerala
3880,Thiruvananthapuram,Sensitive Area,22.1,6.4,2013-04-02,Kerala
3881,Thiruvananthapuram,Sensitive Area,22.0,6.6,2013-06-02,Kerala
3882,Thiruvananthapuram,Sensitive Area,22.0,6.8,2013-10-02,Kerala
3883,Thiruvananthapuram,Sensitive Area,24.4,7.1,2013-12-02,Kerala
3884,Thiruvananthapuram,Sensitive Area,20.2,7.2,2013-04-03,Kerala
3885,Thiruvananthapuram,Sensitive Area,22.0,7.8,2013-06-03,Kerala
3886,Thiruvananthapuram,Sensitive Area,22.4,6.3,2013-09-03,Kerala
3887,Thiruvananthapuram,Sensitive Area,23.0,7.2,2013-12-03,Kerala
3888,Thiruvananthapuram,Sensitive Area,23.0,6.9,2013-01-04,Kerala
3889,Thiruvananthapuram,Sensitive Area,23.2,6.8,2013-04-04,Kerala
3890,Thiruvananthapuram,Sensitive Area,23.4,7.1,2013-08-04,Kerala
3891,Thiruvananthapuram,Sensitive Area,25.2,7.0,2013-11-04,Kerala
3892,Thiruvananthapuram,Sensitive Area,24.2,7.0,2013-02-05,Kerala
3893,Thiruvananthapuram,Sensitive Area,24.0,6.8,2013-06-05,Kerala
3894,Thiruvananthapuram,Sensitive Area,22.5,6.7,2013-10-05,Kerala
3895,Thiruvananthapuram,Sensitive Area,24.1,6.4,2013-04-06,Kerala
3896,Thiruvananthapuram,Sensitive Area,24.0,6.3,2013-07-06,Kerala
3897,Thiruvananthapuram,Sensitive Area,21.1,6.4,2013-11-06,Kerala
3898,Thiruvananthapuram,Sensitive Area,19.6,5.9,2013-03-07,Kerala
3899,Thiruvananthapuram,Sensitive Area,16.7,6.5,2013-06-07,Kerala
3900,Thiruvananthapuram,Sensitive Area,20.3,6.4,2013-09-07,Kerala
3901,Thiruvananthapuram,Sensitive Area,21.8,6.6,2013-12-07,Kerala
3902,Thiruvananthapuram,Sensitive Area,23.1,6.8,2013-02-08,Kerala
3903,Thiruvananthapuram,Sensitive Area,23.1,6.6,2013-05-08,Kerala
3904,Thiruvananthapuram,Sensitive Area,22.4,7.0,2013-08-08,Kerala
3905,Thiruvananthapuram,Sensitive Area,22.0,6.6,2013-06-09,Kerala
3906,Thiruvananthapuram,Sensitive Area,22.5,6.6,2013-09-09,Kerala
3907,Thiruvananthapuram,Sensitive Area,21.3,6.9,2013-11-09,Kerala
3908,Thiruvananthapuram,Sensitive Area,23.9,7.4,2013-03-10,Kerala
3909,Thiruvananthapuram,Sensitive Area,21.8,7.9,2013-07-10,Kerala
3910,Thiruvananthapuram,Sensitive Area,22.3,7.1,2013-11-10,Kerala
3911,Thiruvananthapuram,Sensitive Area,22.3,11.1,2013-02-11,Kerala
3912,Thiruvananthapuram,Sensitive Area,20.5,7.3,2013-05-11,Kerala
3913,Thiruvananthapuram,Sensitive Area,21.6,7.3,2013-08-11,Kerala
3914,Thiruvananthapuram,Sensitive Area,22.3,7.2,2013-12-11,Kerala
3915,Thiruvananthapuram,Sensitive Area,23.1,7.6,2013-04-12,Kerala
3916,Thiruvananthapuram,Sensitive Area,23.3,7.2,2013-07-12,Kerala
3917,Thiruvananthapuram,Sensitive Area,24.3,7.3,2013-10-12,Kerala
3918,Thiruvananthapuram,Sensitive Area,24.0,8.0,2014-04-01,Kerala
3919,Thiruvananthapuram,Sensitive Area,26.0,7.0,2014-07-01,Kerala
3920,Thiruvananthapuram,Sensitive Area,27.0,7.0,2014-10-01,Kerala
3921,Thiruvananthapuram,Sensitive Area,27.0,8.0,2014-01-13,Kerala
3922,Thiruvananthapuram,Sensitive Area,26.0,7.0,2014-01-18,Kerala
3923,Thiruvananthapuram,Sensitive Area,27.0,7.0,2014-01-22,Kerala
3924,Thiruvananthapuram,Sensitive Area,25.0,7.0,2014-01-27,Kerala
3925,Thiruvananthapuram,Sensitive Area,24.0,7.0,2014-01-29,Kerala
3926,Thiruvananthapuram,Sensitive Area,25.0,7.0,2014-01-31,Kerala
3927,Thiruvananthapuram,Sensitive Area,23.0,8.0,2014-03-02,Kerala
3928,Thiruvananthapuram,Sensitive Area,25.0,7.0,2014-05-02,Kerala
3929,Thiruvananthapuram,Sensitive Area,26.0,7.0,2014-07-02,Kerala
3930,Thiruvananthapuram,Sensitive Area,25.0,8.0,2014-11-02,Kerala
3931,Thiruvananthapuram,Sensitive Area,25.0,7.0,2014-02-13,Kerala
3932,Thiruvananthapuram,Sensitive Area,26.0,7.0,2014-02-18,Kerala
3933,Thiruvananthapuram,Sensitive Area,24.0,7.0,2014-02-20,Kerala
3934,Thiruvananthapuram,Sensitive Area,24.0,7.0,2014-02-22,Kerala
3935,Thiruvananthapuram,Sensitive Area,25.0,7.0,2014-02-26,Kerala
3936,Thiruvananthapuram,Sensitive Area,25.0,8.0,2014-01-03,Kerala
3937,Thiruvananthapuram,Sensitive Area,26.0,7.0,2014-03-03,Kerala
3938,Thiruvananthapuram,Sensitive Area,26.0,7.0,2014-06-03,Kerala
3939,Thiruvananthapuram,Sensitive Area,27.0,8.0,2014-11-03,Kerala
3940,Thiruvananthapuram,Sensitive Area,26.0,7.0,2014-03-14,Kerala
3941,Thiruvananthapuram,Sensitive Area,27.0,7.0,2014-03-18,Kerala
3942,Thiruvananthapuram,Sensitive Area,25.0,7.0,2014-03-22,Kerala
3943,Thiruvananthapuram,Sensitive Area,25.0,7.0,2014-03-26,Kerala
3944,Thiruvananthapuram,Sensitive Area,25.0,7.0,2014-03-29,Kerala
3945,Thiruvananthapuram,Sensitive Area,25.0,8.0,2014-01-04,Kerala
3946,Thiruvananthapuram,Sensitive Area,27.0,7.0,2014-03-04,Kerala
3947,Thiruvananthapuram,Sensitive Area,26.0,7.0,2014-05-04,Kerala
3948,Thiruvananthapuram,Sensitive Area,28.0,8.0,2014-07-04,Kerala
3949,Thiruvananthapuram,Sensitive Area,27.0,7.0,2014-09-04,Kerala
3950,Thiruvananthapuram,Sensitive Area,26.0,7.0,2014-04-21,Kerala
3951,Thiruvananthapuram,Sensitive Area,26.0,7.0,2014-04-23,Kerala
3952,Thiruvananthapuram,Sensitive Area,25.0,7.0,2014-04-25,Kerala
3953,Thiruvananthapuram,Sensitive Area,25.0,7.0,2014-04-29,Kerala
3954,Thiruvananthapuram,Sensitive Area,24.0,7.0,2014-05-05,Kerala
3955,Thiruvananthapuram,Sensitive Area,25.0,7.0,2014-08-05,Kerala
3956,Thiruvananthapuram,Sensitive Area,25.0,7.0,2014-12-05,Kerala
3957,Thiruvananthapuram,Sensitive Area,25.0,7.0,2014-05-15,Kerala
3958,Thiruvananthapuram,Sensitive Area,25.0,7.0,2014-05-18,Kerala
3959,Thiruvananthapuram,Sensitive Area,25.0,7.0,2014-05-21,Kerala
3960,Thiruvananthapuram,Sensitive Area,23.0,7.0,2014-05-24,Kerala
3961,Thiruvananthapuram,Sensitive Area,22.0,7.0,2014-05-28,Kerala
3962,Thiruvananthapuram,Sensitive Area,25.0,7.0,2014-05-30,Kerala
3963,Thiruvananthapuram,Sensitive Area,23.0,7.0,2014-03-06,Kerala
3964,Thiruvananthapuram,Sensitive Area,24.0,7.0,2014-05-06,Kerala
3965,Thiruvananthapuram,Sensitive Area,22.0,6.0,2014-11-06,Kerala
3966,Thiruvananthapuram,Sensitive Area,23.0,7.0,2014-06-13,Kerala
3967,Thiruvananthapuram,Sensitive Area,22.0,7.0,2014-06-17,Kerala
3968,Thiruvananthapuram,Sensitive Area,23.0,8.0,2014-06-20,Kerala
3969,Thiruvananthapuram,Sensitive Area,25.0,8.0,2014-06-23,Kerala
3970,Thiruvananthapuram,Sensitive Area,25.0,8.0,2014-06-26,Kerala
3971,Thiruvananthapuram,Sensitive Area,24.0,7.0,2014-06-28,Kerala
3972,Thiruvananthapuram,Sensitive Area,23.0,7.0,2014-06-30,Kerala
3973,Thiruvananthapuram,Sensitive Area,23.0,7.0,2014-04-07,Kerala
3974,Thiruvananthapuram,Sensitive Area,21.0,6.0,2014-07-07,Kerala
3975,Thiruvananthapuram,Sensitive Area,21.0,6.0,2014-09-07,Kerala
3976,Thiruvananthapuram,Sensitive Area,21.0,6.0,2014-07-15,Kerala
3977,Thiruvananthapuram,Sensitive Area,20.0,6.0,2014-07-18,Kerala
3978,Thiruvananthapuram,Sensitive Area,20.0,6.0,2014-07-21,Kerala
3979,Thiruvananthapuram,Sensitive Area,20.0,6.0,2014-07-23,Kerala
3980,Thiruvananthapuram,Sensitive Area,23.0,7.0,2014-07-25,Kerala
3981,Thiruvananthapuram,Sensitive Area,20.0,6.0,2014-07-28,Kerala
3982,Thiruvananthapuram,Sensitive Area,20.0,6.0,2014-02-08,Kerala
3983,Thiruvananthapuram,Sensitive Area,23.0,6.0,2014-05-08,Kerala
3984,Thiruvananthapuram,Sensitive Area,21.0,6.0,2014-08-08,Kerala
3985,Thiruvananthapuram,Sensitive Area,21.0,6.0,2014-08-13,Kerala
3986,Thiruvananthapuram,Sensitive Area,21.0,6.0,2014-08-18,Kerala
3987,Thiruvananthapuram,Sensitive Area,22.0,6.0,2014-08-20,Kerala
3988,Thiruvananthapuram,Sensitive Area,19.0,6.0,2014-08-22,Kerala
3989,Thiruvananthapuram,Sensitive Area,20.0,6.0,2014-08-26,Kerala
3990,Thiruvananthapuram,Sensitive Area,21.0,6.0,2014-08-28,Kerala
3991,Thiruvananthapuram,Sensitive Area,20.0,6.0,2014-03-09,Kerala
3992,Thiruvananthapuram,Sensitive Area,23.0,7.0,2014-10-09,Kerala
3993,Thiruvananthapuram,Sensitive Area,22.0,7.0,2014-12-09,Kerala
3994,Thiruvananthapuram,Sensitive Area,23.0,7.0,2014-09-18,Kerala
3995,Thiruvananthapuram,Sensitive Area,24.0,7.0,2014-09-20,Kerala
3996,Thiruvananthapuram,Sensitive Area,23.0,7.0,2014-09-23,Kerala
3997,Thiruvananthapuram,Sensitive Area,19.0,6.0,2014-09-25,Kerala
3998,Thiruvananthapuram,Sensitive Area,20.0,6.0,2014-09-28,Kerala
3999,Thiruvananthapuram,Sensitive Area,19.0,6.0,2014-09-30,Kerala
4000,Thiruvananthapuram,Sensitive Area,23.0,7.0,2014-04-10,Kerala
4001,Thiruvananthapuram,Sensitive Area,23.0,7.0,2014-08-10,Kerala
4002,Thiruvananthapuram,Sensitive Area,23.0,7.0,2014-10-10,Kerala
4003,Thiruvananthapuram,Sensitive Area,19.0,7.0,2014-10-15,Kerala
4004,Thiruvananthapuram,Sensitive Area,23.0,7.0,2014-10-18,Kerala
4005,Thiruvananthapuram,Sensitive Area,22.0,6.0,2014-10-20,Kerala
4006,Thiruvananthapuram,Sensitive Area,21.0,7.0,2014-10-21,Kerala
4007,Thiruvananthapuram,Sensitive Area,19.0,7.0,2014-10-22,Kerala
4008,Thiruvananthapuram,Sensitive Area,22.0,7.0,2014-10-25,Kerala
4009,Thiruvananthapuram,Sensitive Area,20.0,7.0,2014-10-27,Kerala
4010,Thiruvananthapuram,Sensitive Area,21.0,7.0,2014-10-30,Kerala
4011,Thiruvananthapuram,Sensitive Area,23.0,7.0,2014-04-11,Kerala
4012,Thiruvananthapuram,Sensitive Area,23.0,7.0,2014-06-11,Kerala
4013,Thiruvananthapuram,Sensitive Area,22.0,7.0,2014-11-11,Kerala
4014,Thiruvananthapuram,Sensitive Area,20.0,7.0,2014-11-13,Kerala
4015,Thiruvananthapuram,Sensitive Area,22.0,7.0,2014-11-15,Kerala
4016,Thiruvananthapuram,Sensitive Area,23.0,7.0,2014-11-19,Kerala
4017,Thiruvananthapuram,Sensitive Area,23.0,7.0,2014-11-21,Kerala
4018,Thiruvananthapuram,Sensitive Area,22.0,7.0,2014-11-25,Kerala
4019,Thiruvananthapuram,Sensitive Area,22.0,7.0,2014-11-27,Kerala
4020,Thiruvananthapuram,Sensitive Area,23.0,7.0,2014-04-12,Kerala
4021,Thiruvananthapuram,Sensitive Area,23.0,7.0,2014-07-12,Kerala
4022,Thiruvananthapuram,Sensitive Area,22.0,7.0,2014-10-12,Kerala
4023,Thiruvananthapuram,Sensitive Area,20.0,7.0,2014-12-15,Kerala
4024,Thiruvananthapuram,Sensitive Area,22.0,7.0,2014-12-18,Kerala
4025,Thiruvananthapuram,Sensitive Area,23.0,7.0,2014-12-20,Kerala
4026,Thiruvananthapuram,Sensitive Area,23.0,7.0,2014-12-24,Kerala
4027,Thiruvananthapuram,Sensitive Area,22.0,7.0,2014-12-27,Kerala
4028,Thiruvananthapuram,Sensitive Area,22.0,7.0,2014-12-30,Kerala
4029,Thiruvananthapuram,Sensitive Area,25.0,7.0,2015-01-02,Kerala
4030,Thiruvananthapuram,Sensitive Area,24.0,7.0,2015-01-05,Kerala
4031,Thiruvananthapuram,Sensitive Area,25.0,7.0,2015-01-07,Kerala
4032,Thiruvananthapuram,Sensitive Area,24.0,7.0,2015-01-12,Kerala
4033,Thiruvananthapuram,Sensitive Area,22.0,7.0,2015-01-14,Kerala
4034,Thiruvananthapuram,Sensitive Area,24.0,7.0,2015-01-18,Kerala
4035,Thiruvananthapuram,Sensitive Area,25.0,7.0,2015-01-22,Kerala
4036,Thiruvananthapuram,Sensitive Area,24.0,7.0,2015-01-28,Kerala
4037,Thiruvananthapuram,Sensitive Area,24.0,7.0,2015-01-30,Kerala
4038,Thiruvananthapuram,Sensitive Area,26.0,8.0,2015-02-03,Kerala
4039,Thiruvananthapuram,Sensitive Area,27.0,7.0,2015-02-06,Kerala
4040,Thiruvananthapuram,Sensitive Area,25.0,8.0,2015-02-09,Kerala
4041,Thiruvananthapuram,Sensitive Area,23.0,7.0,2015-02-12,Kerala
4042,Thiruvananthapuram,Sensitive Area,24.0,8.0,2015-02-16,Kerala
4043,Thiruvananthapuram,Sensitive Area,25.0,8.0,2015-02-19,Kerala
4044,Thiruvananthapuram,Sensitive Area,26.0,7.0,2015-02-23,Kerala
4045,Thiruvananthapuram,Sensitive Area,25.0,7.0,2015-02-26,Kerala
4046,Thiruvananthapuram,Sensitive Area,25.0,8.0,2015-02-28,Kerala
4047,Thiruvananthapuram,Sensitive Area,27.0,8.0,2015-03-03,Kerala
4048,Thiruvananthapuram,Sensitive Area,28.0,8.0,2015-03-09,Kerala
4049,Thiruvananthapuram,Sensitive Area,26.0,8.0,2015-03-12,Kerala
4050,Thiruvananthapuram,Sensitive Area,27.0,8.0,2015-03-16,Kerala
4051,Thiruvananthapuram,Sensitive Area,27.0,9.0,2015-03-19,Kerala
4052,Thiruvananthapuram,Sensitive Area,26.0,9.0,2015-03-21,Kerala
4053,Thiruvananthapuram,Sensitive Area,27.0,8.0,2015-03-24,Kerala
4054,Thiruvananthapuram,Sensitive Area,27.0,8.0,2015-03-26,Kerala
4055,Thiruvananthapuram,Sensitive Area,27.0,8.0,2015-03-30,Kerala
4056,Thiruvananthapuram,Sensitive Area,27.0,8.0,2015-04-06,Kerala
4057,Thiruvananthapuram,Sensitive Area,28.0,8.0,2015-04-08,Kerala
4058,Thiruvananthapuram,Sensitive Area,26.0,8.0,2015-04-10,Kerala
4059,Thiruvananthapuram,Sensitive Area,27.0,8.0,2015-04-13,Kerala
4060,Thiruvananthapuram,Sensitive Area,27.0,8.0,2015-04-20,Kerala
4061,Thiruvananthapuram,Sensitive Area,26.0,8.0,2015-04-22,Kerala
4062,Thiruvananthapuram,Sensitive Area,26.0,8.0,2015-04-24,Kerala
4063,Thiruvananthapuram,Sensitive Area,27.0,8.0,2015-04-27,Kerala
4064,Thiruvananthapuram,Sensitive Area,27.0,8.0,2015-04-29,Kerala
4065,Thiruvananthapuram,Sensitive Area,25.0,8.0,2015-05-05,Kerala
4066,Thiruvananthapuram,Sensitive Area,26.0,7.0,2015-05-07,Kerala
4067,Thiruvananthapuram,Sensitive Area,24.0,7.0,2015-05-11,Kerala
4068,Thiruvananthapuram,Sensitive Area,25.0,8.0,2015-05-13,Kerala
4069,Thiruvananthapuram,Sensitive Area,27.0,8.0,2015-05-15,Kerala
4070,Thiruvananthapuram,Sensitive Area,24.0,8.0,2015-05-19,Kerala
4071,Thiruvananthapuram,Sensitive Area,24.0,7.0,2015-05-21,Kerala
4072,Thiruvananthapuram,Sensitive Area,25.0,7.0,2015-05-25,Kerala
4073,Thiruvananthapuram,Sensitive Area,25.0,8.0,2015-05-28,Kerala
4074,Thiruvananthapuram,Sensitive Area,24.0,7.0,2015-06-01,Kerala
4075,Thiruvananthapuram,Sensitive Area,25.0,7.0,2015-06-06,Kerala
4076,Thiruvananthapuram,Sensitive Area,23.0,7.0,2015-06-12,Kerala
4077,Thiruvananthapuram,Sensitive Area,24.0,8.0,2015-06-15,Kerala
4078,Thiruvananthapuram,Sensitive Area,26.0,8.0,2015-06-18,Kerala
4079,Thiruvananthapuram,Sensitive Area,23.0,7.0,2015-06-22,Kerala
4080,Thiruvananthapuram,Sensitive Area,23.0,7.0,2015-06-24,Kerala
4081,Thiruvananthapuram,Sensitive Area,24.0,7.0,2015-06-26,Kerala
4082,Thiruvananthapuram,Sensitive Area,24.0,7.0,2015-06-29,Kerala
4083,Thiruvananthapuram,Sensitive Area,26.0,8.0,2015-07-01,Kerala
4084,Thiruvananthapuram,Sensitive Area,26.0,8.0,2015-07-06,Kerala
4085,Thiruvananthapuram,Sensitive Area,24.0,8.0,2015-07-10,Kerala
4086,Thiruvananthapuram,Sensitive Area,25.0,8.0,2015-07-16,Kerala
4087,Thiruvananthapuram,Sensitive Area,27.0,8.0,2015-07-20,Kerala
4088,Thiruvananthapuram,Sensitive Area,25.0,8.0,2015-07-22,Kerala
4089,Thiruvananthapuram,Sensitive Area,24.0,8.0,2015-07-24,Kerala
4090,Thiruvananthapuram,Sensitive Area,25.0,8.0,2015-07-27,Kerala
4091,Thiruvananthapuram,Sensitive Area,25.0,8.0,2015-07-29,Kerala
4092,Thiruvananthapuram,Sensitive Area,27.0,8.0,2015-08-03,Kerala
4093,Thiruvananthapuram,Sensitive Area,27.0,8.0,2015-08-05,Kerala
4094,Thiruvananthapuram,Sensitive Area,25.0,8.0,2015-08-07,Kerala
4095,Thiruvananthapuram,Sensitive Area,26.0,8.0,2015-08-11,Kerala
4096,Thiruvananthapuram,Sensitive Area,27.0,8.0,2015-08-13,Kerala
4097,Thiruvananthapuram,Sensitive Area,26.0,8.0,2015-08-19,Kerala
4098,Thiruvananthapuram,Sensitive Area,26.0,8.0,2015-08-21,Kerala
4099,Thiruvananthapuram,Sensitive Area,26.0,8.0,2015-08-24,Kerala
4100,Thiruvananthapuram,Sensitive Area,26.0,8.0,2015-08-26,Kerala
4101,Thiruvananthapuram,Sensitive Area,26.0,8.0,2015-09-03,Kerala
4102,Thiruvananthapuram,Sensitive Area,25.0,7.0,2015-09-07,Kerala
4103,Thiruvananthapuram,Sensitive Area,27.0,8.0,2015-09-10,Kerala
4104,Thiruvananthapuram,Sensitive Area,27.0,8.0,2015-09-15,Kerala
4105,Thiruvananthapuram,Sensitive Area,27.0,8.0,2015-09-17,Kerala
4106,Thiruvananthapuram,Sensitive Area,27.0,8.0,2015-09-19,Kerala
4107,Thiruvananthapuram,Sensitive Area,26.0,8.0,2015-09-22,Kerala
4108,Thiruvananthapuram,Sensitive Area,27.0,8.0,2015-09-25,Kerala
4109,Thiruvananthapuram,Sensitive Area,26.0,8.0,2015-09-29,Kerala
4110,Thiruvananthapuram,Sensitive Area,25.0,7.0,2015-10-03,Kerala
4111,Thiruvananthapuram,Sensitive Area,25.0,7.0,2015-10-06,Kerala
4112,Thiruvananthapuram,Sensitive Area,26.0,8.0,2015-10-08,Kerala
4113,Thiruvananthapuram,Sensitive Area,26.0,8.0,2015-10-12,Kerala
4114,Thiruvananthapuram,Sensitive Area,26.0,8.0,2015-10-15,Kerala
4115,Thiruvananthapuram,Sensitive Area,26.0,8.0,2015-10-19,Kerala
4116,Thiruvananthapuram,Sensitive Area,25.0,8.0,2015-10-21,Kerala
4117,Thiruvananthapuram,Sensitive Area,26.0,8.0,2015-10-28,Kerala
4118,Thiruvananthapuram,Sensitive Area,26.0,8.0,2015-10-30,Kerala
4119,Thiruvananthapuram,Sensitive Area,26.0,8.0,2015-11-05,Kerala
4120,Thiruvananthapuram,Sensitive Area,30.0,9.0,2015-11-10,Kerala
4121,Thiruvananthapuram,Sensitive Area,26.0,8.0,2015-11-12,Kerala
4122,Thiruvananthapuram,Sensitive Area,26.0,8.0,2015-11-16,Kerala
4123,Thiruvananthapuram,Sensitive Area,26.0,8.0,2015-11-19,Kerala
4124,Thiruvananthapuram,Sensitive Area,26.0,8.0,2015-11-21,Kerala
4125,Thiruvananthapuram,Sensitive Area,25.0,8.0,2015-11-24,Kerala
4126,Thiruvananthapuram,Sensitive Area,26.0,8.0,2015-11-26,Kerala
4127,Thiruvananthapuram,Sensitive Area,26.0,7.0,2015-11-28,Kerala
4128,Thiruvananthapuram,Sensitive Area,25.0,7.0,2015-12-01,Kerala
4129,Thiruvananthapuram,Sensitive Area,25.0,7.0,2015-12-05,Kerala
4130,Thiruvananthapuram,Sensitive Area,26.0,8.0,2015-12-08,Kerala
4131,Thiruvananthapuram,Sensitive Area,25.0,7.0,2015-12-11,Kerala
4132,Thiruvananthapuram,Sensitive Area,27.0,8.0,2015-12-16,Kerala
4133,Thiruvananthapuram,Sensitive Area,27.0,8.0,2015-12-18,Kerala
4134,Thiruvananthapuram,Sensitive Area,26.0,7.0,2015-12-21,Kerala
4135,Thiruvananthapuram,Sensitive Area,27.0,8.0,2015-12-26,Kerala
4136,Thiruvananthapuram,Sensitive Area,26.0,8.0,2015-12-30,Kerala
