,Unnamed: 0,City,LocType,NO2,SO2,Sampling.Date,State,Scale_SO2,Scale_NO2
212,212,Hyderabad,Sensitive Area,16.9,4.8,2008-01-27,Andhra Pradesh,0.06495263870094722,0.01433263660794267
213,213,Hyderabad,Sensitive Area,16.5,4.6,2008-01-29,Andhra Pradesh,0.062246278755074415,0.013735443415945058
214,214,Hyderabad,Sensitive Area,15.2,5.1,2008-03-02,Andhra Pradesh,0.06901217861975642,0.015228426395939087
215,215,Hyderabad,Sensitive Area,15.1,5.1,2008-05-02,Andhra Pradesh,0.06901217861975642,0.015228426395939087
216,216,Hyderabad,Sensitive Area,15.9,5.0,2008-09-02,Andhra Pradesh,0.06765899864682003,0.014929829799940281
217,217,Hyderabad,Sensitive Area,16.6,5.1,2008-11-02,Andhra Pradesh,0.06901217861975642,0.015228426395939087
218,218,Hyderabad,Sensitive Area,16.1,5.0,2008-02-15,Andhra Pradesh,0.06765899864682003,0.014929829799940281
219,219,Hyderabad,Sensitive Area,15.5,5.0,2008-02-17,Andhra Pradesh,0.06765899864682003,0.014929829799940281
220,220,Hyderabad,Sensitive Area,17.3,5.0,2008-02-21,Andhra Pradesh,0.06765899864682003,0.014929829799940281
221,221,Hyderabad,Sensitive Area,15.8,4.9,2008-02-23,Andhra Pradesh,0.06630581867388363,0.014631233203941477
222,222,Hyderabad,Sensitive Area,16.5,5.0,2008-02-26,Andhra Pradesh,0.06765899864682003,0.014929829799940281
223,223,Hyderabad,Sensitive Area,17.0,5.0,2008-03-03,Andhra Pradesh,0.06765899864682003,0.014929829799940281
224,224,Hyderabad,Sensitive Area,15.4,4.9,2008-05-03,Andhra Pradesh,0.06630581867388363,0.014631233203941477
225,225,Hyderabad,Sensitive Area,14.9,5.0,2008-09-03,Andhra Pradesh,0.06765899864682003,0.014929829799940281
226,226,Hyderabad,Sensitive Area,18.0,4.8,2008-11-03,Andhra Pradesh,0.06495263870094722,0.01433263660794267
227,227,Hyderabad,Sensitive Area,15.2,4.3,2008-03-15,Andhra Pradesh,0.05818673883626522,0.012839653627948642
228,228,Hyderabad,Sensitive Area,15.9,4.6,2008-03-17,Andhra Pradesh,0.062246278755074415,0.013735443415945058
229,229,Hyderabad,Sensitive Area,16.5,4.7,2008-03-21,Andhra Pradesh,0.06359945872801083,0.014034040011943865
230,230,Hyderabad,Sensitive Area,16.2,4.7,2008-03-27,Andhra Pradesh,0.06359945872801083,0.014034040011943865
231,231,Hyderabad,Sensitive Area,16.1,4.6,2008-03-29,Andhra Pradesh,0.062246278755074415,0.013735443415945058
232,232,Hyderabad,Sensitive Area,15.4,4.8,2008-03-04,Andhra Pradesh,0.06495263870094722,0.01433263660794267
233,233,Hyderabad,Sensitive Area,16.6,4.5,2008-05-04,Andhra Pradesh,0.06089309878213802,0.013436846819946254
234,234,Hyderabad,Sensitive Area,16.7,4.7,2008-09-04,Andhra Pradesh,0.06359945872801083,0.014034040011943865
235,235,Hyderabad,Sensitive Area,17.1,4.5,2008-11-04,Andhra Pradesh,0.06089309878213802,0.013436846819946254
236,236,Hyderabad,Sensitive Area,16.6,4.7,2008-04-15,Andhra Pradesh,0.06359945872801083,0.014034040011943865
237,237,Hyderabad,Sensitive Area,17.3,4.8,2008-04-17,Andhra Pradesh,0.06495263870094722,0.01433263660794267
238,238,Hyderabad,Sensitive Area,17.1,4.8,2008-04-21,Andhra Pradesh,0.06495263870094722,0.01433263660794267
239,239,Hyderabad,Sensitive Area,17.5,4.9,2008-04-23,Andhra Pradesh,0.06630581867388363,0.014631233203941477
240,240,Hyderabad,Sensitive Area,17.5,4.9,2008-04-27,Andhra Pradesh,0.06630581867388363,0.014631233203941477
241,241,Hyderabad,Sensitive Area,17.8,5.2,2008-03-05,Andhra Pradesh,0.07036535859269283,0.015527022991937893
242,242,Hyderabad,Sensitive Area,18.4,5.0,2008-05-05,Andhra Pradesh,0.06765899864682003,0.014929829799940281
243,243,Hyderabad,Sensitive Area,17.8,4.7,2008-09-05,Andhra Pradesh,0.06359945872801083,0.014034040011943865
244,244,Hyderabad,Sensitive Area,17.3,5.0,2008-11-05,Andhra Pradesh,0.06765899864682003,0.014929829799940281
245,245,Hyderabad,Sensitive Area,17.5,5.0,2008-05-15,Andhra Pradesh,0.06765899864682003,0.014929829799940281
246,246,Hyderabad,Sensitive Area,17.3,5.2,2008-05-17,Andhra Pradesh,0.07036535859269283,0.015527022991937893
247,247,Hyderabad,Sensitive Area,17.0,5.1,2008-05-21,Andhra Pradesh,0.06901217861975642,0.015228426395939087
248,248,Hyderabad,Sensitive Area,17.2,5.0,2008-05-23,Andhra Pradesh,0.06765899864682003,0.014929829799940281
249,249,Hyderabad,Sensitive Area,17.1,5.2,2008-05-27,Andhra Pradesh,0.07036535859269283,0.015527022991937893
250,250,Hyderabad,Sensitive Area,16.8,5.0,2008-03-06,Andhra Pradesh,0.06765899864682003,0.014929829799940281
251,251,Hyderabad,Sensitive Area,16.5,4.6,2008-05-06,Andhra Pradesh,0.062246278755074415,0.013735443415945058
252,252,Hyderabad,Sensitive Area,16.7,4.5,2008-09-06,Andhra Pradesh,0.06089309878213802,0.013436846819946254
253,253,Hyderabad,Sensitive Area,17.8,4.6,2008-11-06,Andhra Pradesh,0.062246278755074415,0.013735443415945058
254,254,Hyderabad,Sensitive Area,16.3,4.9,2008-06-15,Andhra Pradesh,0.06630581867388363,0.014631233203941477
255,255,Hyderabad,Sensitive Area,17.0,4.9,2008-06-17,Andhra Pradesh,0.06630581867388363,0.014631233203941477
256,256,Hyderabad,Sensitive Area,16.4,4.8,2008-06-21,Andhra Pradesh,0.06495263870094722,0.01433263660794267
257,257,Hyderabad,Sensitive Area,17.0,5.1,2008-06-23,Andhra Pradesh,0.06901217861975642,0.015228426395939087
258,258,Hyderabad,Sensitive Area,16.2,4.6,2008-06-29,Andhra Pradesh,0.062246278755074415,0.013735443415945058
259,259,Hyderabad,Sensitive Area,14.2,4.5,2008-03-07,Andhra Pradesh,0.06089309878213802,0.013436846819946254
260,260,Hyderabad,Sensitive Area,15.7,4.8,2008-05-07,Andhra Pradesh,0.06495263870094722,0.01433263660794267
261,261,Hyderabad,Sensitive Area,15.3,4.8,2008-09-07,Andhra Pradesh,0.06495263870094722,0.01433263660794267
262,262,Hyderabad,Sensitive Area,16.3,4.8,2008-11-07,Andhra Pradesh,0.06495263870094722,0.01433263660794267
263,263,Hyderabad,Sensitive Area,16.3,4.3,2008-07-15,Andhra Pradesh,0.05818673883626522,0.012839653627948642
264,264,Hyderabad,Sensitive Area,16.0,4.6,2008-07-17,Andhra Pradesh,0.062246278755074415,0.013735443415945058
265,265,Hyderabad,Sensitive Area,15.0,4.8,2008-07-21,Andhra Pradesh,0.06495263870094722,0.01433263660794267
266,266,Hyderabad,Sensitive Area,15.2,4.7,2008-07-23,Andhra Pradesh,0.06359945872801083,0.014034040011943865
267,267,Hyderabad,Sensitive Area,15.2,4.7,2008-07-29,Andhra Pradesh,0.06359945872801083,0.014034040011943865
268,268,Hyderabad,Sensitive Area,14.3,4.7,2008-03-08,Andhra Pradesh,0.06359945872801083,0.014034040011943865
269,269,Hyderabad,Sensitive Area,15.3,4.8,2008-05-08,Andhra Pradesh,0.06495263870094722,0.01433263660794267
270,270,Hyderabad,Sensitive Area,14.8,4.7,2008-11-08,Andhra Pradesh,0.06359945872801083,0.014034040011943865
271,271,Hyderabad,Sensitive Area,15.3,4.8,2008-08-14,Andhra Pradesh,0.06495263870094722,0.01433263660794267
272,272,Hyderabad,Sensitive Area,15.7,4.6,2008-08-17,Andhra Pradesh,0.062246278755074415,0.013735443415945058
273,273,Hyderabad,Sensitive Area,15.1,4.4,2008-08-19,Andhra Pradesh,0.05953991880920163,0.01313825022394745
274,274,Hyderabad,Sensitive Area,15.3,4.5,2008-08-23,Andhra Pradesh,0.06089309878213802,0.013436846819946254
275,275,Hyderabad,Sensitive Area,15.6,4.5,2008-08-27,Andhra Pradesh,0.06089309878213802,0.013436846819946254
276,276,Hyderabad,Sensitive Area,15.3,4.8,2008-08-29,Andhra Pradesh,0.06495263870094722,0.01433263660794267
277,277,Hyderabad,Sensitive Area,14.3,4.7,2008-05-09,Andhra Pradesh,0.06359945872801083,0.014034040011943865
278,278,Hyderabad,Sensitive Area,15.2,4.6,2008-09-09,Andhra Pradesh,0.062246278755074415,0.013735443415945058
279,279,Hyderabad,Sensitive Area,14.5,4.8,2008-12-09,Andhra Pradesh,0.06495263870094722,0.01433263660794267
280,280,Hyderabad,Sensitive Area,14.8,5.0,2008-09-15,Andhra Pradesh,0.06765899864682003,0.014929829799940281
281,281,Hyderabad,Sensitive Area,15.0,4.6,2008-09-17,Andhra Pradesh,0.062246278755074415,0.013735443415945058
282,282,Hyderabad,Sensitive Area,15.1,4.8,2008-09-21,Andhra Pradesh,0.06495263870094722,0.01433263660794267
283,283,Hyderabad,Sensitive Area,15.0,4.4,2008-09-22,Andhra Pradesh,0.05953991880920163,0.01313825022394745
284,284,Hyderabad,Sensitive Area,15.0,4.7,2008-09-25,Andhra Pradesh,0.06359945872801083,0.014034040011943865
285,285,Hyderabad,Sensitive Area,15.0,4.7,2008-09-27,Andhra Pradesh,0.06359945872801083,0.014034040011943865
286,286,Hyderabad,Sensitive Area,15.0,4.8,2008-03-10,Andhra Pradesh,0.06495263870094722,0.01433263660794267
287,287,Hyderabad,Sensitive Area,14.7,4.7,2008-07-10,Andhra Pradesh,0.06359945872801083,0.014034040011943865
288,288,Hyderabad,Sensitive Area,14.5,4.7,2008-11-10,Andhra Pradesh,0.06359945872801083,0.014034040011943865
289,289,Hyderabad,Sensitive Area,14.5,4.8,2008-10-15,Andhra Pradesh,0.06495263870094722,0.01433263660794267
290,290,Hyderabad,Sensitive Area,14.8,4.8,2008-10-17,Andhra Pradesh,0.06495263870094722,0.01433263660794267
291,291,Hyderabad,Sensitive Area,14.8,4.7,2008-10-19,Andhra Pradesh,0.06359945872801083,0.014034040011943865
292,292,Hyderabad,Sensitive Area,14.7,4.7,2008-10-21,Andhra Pradesh,0.06359945872801083,0.014034040011943865
293,293,Hyderabad,Sensitive Area,13.6,4.1,2008-10-27,Andhra Pradesh,0.055480378890392416,0.01224246043595103
294,294,Hyderabad,Sensitive Area,67.0,32.1,2008-10-28,Andhra Pradesh,0.43437077131258456,0.09584950731561662
295,295,Hyderabad,Sensitive Area,16.0,4.2,2008-10-29,Andhra Pradesh,0.05683355886332882,0.012541057031949836
296,296,Hyderabad,Sensitive Area,38.0,5.1,2008-03-11,Andhra Pradesh,0.06901217861975642,0.015228426395939087
297,297,Hyderabad,Sensitive Area,14.8,4.8,2008-05-11,Andhra Pradesh,0.06495263870094722,0.01433263660794267
298,298,Hyderabad,Sensitive Area,15.1,5.0,2008-09-11,Andhra Pradesh,0.06765899864682003,0.014929829799940281
299,299,Hyderabad,Sensitive Area,15.2,5.0,2008-11-19,Andhra Pradesh,0.06765899864682003,0.014929829799940281
300,300,Hyderabad,Sensitive Area,14.7,4.7,2008-11-21,Andhra Pradesh,0.06359945872801083,0.014034040011943865
301,301,Hyderabad,Sensitive Area,14.7,4.7,2008-11-23,Andhra Pradesh,0.06359945872801083,0.014034040011943865
302,302,Hyderabad,Sensitive Area,14.4,4.4,2008-11-27,Andhra Pradesh,0.05953991880920163,0.01313825022394745
303,303,Hyderabad,Sensitive Area,14.2,4.7,2008-11-29,Andhra Pradesh,0.06359945872801083,0.014034040011943865
304,304,Hyderabad,Sensitive Area,15.3,5.1,2008-03-12,Andhra Pradesh,0.06901217861975642,0.015228426395939087
305,305,Hyderabad,Sensitive Area,14.7,4.9,2008-11-12,Andhra Pradesh,0.06630581867388363,0.014631233203941477
306,306,Hyderabad,Sensitive Area,14.8,4.9,2008-12-15,Andhra Pradesh,0.06630581867388363,0.014631233203941477
307,307,Hyderabad,Sensitive Area,14.7,5.0,2008-12-17,Andhra Pradesh,0.06765899864682003,0.014929829799940281
308,308,Hyderabad,Sensitive Area,15.0,4.7,2008-12-21,Andhra Pradesh,0.06359945872801083,0.014034040011943865
309,309,Hyderabad,Sensitive Area,15.2,5.0,2008-12-23,Andhra Pradesh,0.06765899864682003,0.014929829799940281
310,310,Hyderabad,Sensitive Area,16.5,4.6,2008-12-27,Andhra Pradesh,0.062246278755074415,0.013735443415945058
311,311,Hyderabad,Sensitive Area,14.7,5.0,2008-12-29,Andhra Pradesh,0.06765899864682003,0.014929829799940281
312,312,Hyderabad,Sensitive Area,14.5,4.8,2009-03-01,Andhra Pradesh,0.06495263870094722,0.01433263660794267
313,313,Hyderabad,Sensitive Area,14.7,4.8,2009-05-01,Andhra Pradesh,0.06495263870094722,0.01433263660794267
314,314,Hyderabad,Sensitive Area,14.9,4.3,2009-11-01,Andhra Pradesh,0.05818673883626522,0.012839653627948642
315,315,Hyderabad,Sensitive Area,14.2,5.0,2009-01-15,Andhra Pradesh,0.06765899864682003,0.014929829799940281
316,316,Hyderabad,Sensitive Area,14.3,4.8,2009-01-17,Andhra Pradesh,0.06495263870094722,0.01433263660794267
317,317,Hyderabad,Sensitive Area,14.9,4.2,2009-01-21,Andhra Pradesh,0.05683355886332882,0.012541057031949836
318,318,Hyderabad,Sensitive Area,14.4,4.8,2009-01-23,Andhra Pradesh,0.06495263870094722,0.01433263660794267
319,319,Hyderabad,Sensitive Area,14.9,4.5,2009-01-27,Andhra Pradesh,0.06089309878213802,0.013436846819946254
320,320,Hyderabad,Sensitive Area,14.5,4.7,2009-01-29,Andhra Pradesh,0.06359945872801083,0.014034040011943865
321,321,Hyderabad,Sensitive Area,14.9,4.9,2009-03-02,Andhra Pradesh,0.06630581867388363,0.014631233203941477
322,322,Hyderabad,Sensitive Area,14.5,4.9,2009-05-02,Andhra Pradesh,0.06630581867388363,0.014631233203941477
323,323,Hyderabad,Sensitive Area,15.0,4.7,2009-09-02,Andhra Pradesh,0.06359945872801083,0.014034040011943865
324,324,Hyderabad,Sensitive Area,14.7,4.5,2009-11-02,Andhra Pradesh,0.06089309878213802,0.013436846819946254
325,325,Hyderabad,Sensitive Area,15.0,4.8,2009-02-15,Andhra Pradesh,0.06495263870094722,0.01433263660794267
326,326,Hyderabad,Sensitive Area,14.5,5.0,2009-02-17,Andhra Pradesh,0.06765899864682003,0.014929829799940281
327,327,Hyderabad,Sensitive Area,15.0,5.2,2009-02-21,Andhra Pradesh,0.07036535859269283,0.015527022991937893
328,328,Hyderabad,Sensitive Area,14.5,5.1,2009-02-23,Andhra Pradesh,0.06901217861975642,0.015228426395939087
329,329,Hyderabad,Sensitive Area,15.2,4.7,2009-02-27,Andhra Pradesh,0.06359945872801083,0.014034040011943865
330,330,Hyderabad,Sensitive Area,15.0,4.6,2009-03-03,Andhra Pradesh,0.062246278755074415,0.013735443415945058
331,331,Hyderabad,Sensitive Area,15.9,4.6,2009-07-03,Andhra Pradesh,0.062246278755074415,0.013735443415945058
332,332,Hyderabad,Sensitive Area,15.1,4.7,2009-09-03,Andhra Pradesh,0.06359945872801083,0.014034040011943865
333,333,Hyderabad,Sensitive Area,15.5,4.5,2009-03-15,Andhra Pradesh,0.06089309878213802,0.013436846819946254
334,334,Hyderabad,Sensitive Area,15.6,4.5,2009-03-17,Andhra Pradesh,0.06089309878213802,0.013436846819946254
335,335,Hyderabad,Sensitive Area,15.8,4.3,2009-03-21,Andhra Pradesh,0.05818673883626522,0.012839653627948642
336,336,Hyderabad,Sensitive Area,14.5,4.6,2009-03-23,Andhra Pradesh,0.062246278755074415,0.013735443415945058
337,337,Hyderabad,Sensitive Area,15.6,4.5,2009-03-29,Andhra Pradesh,0.06089309878213802,0.013436846819946254
338,338,Hyderabad,Sensitive Area,17.4,5.2,2009-03-31,Andhra Pradesh,0.07036535859269283,0.015527022991937893
339,339,Hyderabad,Sensitive Area,15.0,4.8,2009-03-04,Andhra Pradesh,0.06495263870094722,0.01433263660794267
340,340,Hyderabad,Sensitive Area,14.9,4.9,2009-05-04,Andhra Pradesh,0.06630581867388363,0.014631233203941477
341,341,Hyderabad,Sensitive Area,15.0,4.6,2009-09-04,Andhra Pradesh,0.062246278755074415,0.013735443415945058
342,342,Hyderabad,Sensitive Area,14.8,4.9,2009-11-04,Andhra Pradesh,0.06630581867388363,0.014631233203941477
343,343,Hyderabad,Sensitive Area,15.5,4.4,2009-04-15,Andhra Pradesh,0.05953991880920163,0.01313825022394745
344,344,Hyderabad,Sensitive Area,15.3,4.4,2009-04-17,Andhra Pradesh,0.05953991880920163,0.01313825022394745
345,345,Hyderabad,Sensitive Area,15.3,5.1,2009-04-21,Andhra Pradesh,0.06901217861975642,0.015228426395939087
346,346,Hyderabad,Sensitive Area,16.7,4.5,2009-04-23,Andhra Pradesh,0.06089309878213802,0.013436846819946254
347,347,Hyderabad,Sensitive Area,15.4,4.6,2009-04-27,Andhra Pradesh,0.062246278755074415,0.013735443415945058
348,348,Hyderabad,Sensitive Area,14.5,4.9,2009-03-05,Andhra Pradesh,0.06630581867388363,0.014631233203941477
349,349,Hyderabad,Sensitive Area,14.1,4.4,2009-05-05,Andhra Pradesh,0.05953991880920163,0.01313825022394745
350,350,Hyderabad,Sensitive Area,15.4,4.5,2009-09-05,Andhra Pradesh,0.06089309878213802,0.013436846819946254
351,351,Hyderabad,Sensitive Area,15.0,4.5,2009-11-05,Andhra Pradesh,0.06089309878213802,0.013436846819946254
352,352,Hyderabad,Sensitive Area,14.9,4.4,2009-05-15,Andhra Pradesh,0.05953991880920163,0.01313825022394745
353,353,Hyderabad,Sensitive Area,15.4,4.8,2009-05-17,Andhra Pradesh,0.06495263870094722,0.01433263660794267
354,354,Hyderabad,Sensitive Area,14.5,4.6,2009-05-22,Andhra Pradesh,0.062246278755074415,0.013735443415945058
355,355,Hyderabad,Sensitive Area,15.7,4.4,2009-05-23,Andhra Pradesh,0.05953991880920163,0.01313825022394745
356,356,Hyderabad,Sensitive Area,15.1,5.0,2009-05-29,Andhra Pradesh,0.06765899864682003,0.014929829799940281
357,357,Hyderabad,Sensitive Area,14.8,4.8,2009-03-06,Andhra Pradesh,0.06495263870094722,0.01433263660794267
358,358,Hyderabad,Sensitive Area,14.5,4.6,2009-05-06,Andhra Pradesh,0.062246278755074415,0.013735443415945058
359,359,Hyderabad,Sensitive Area,14.8,4.5,2009-09-06,Andhra Pradesh,0.06089309878213802,0.013436846819946254
360,360,Hyderabad,Sensitive Area,15.5,4.5,2009-11-06,Andhra Pradesh,0.06089309878213802,0.013436846819946254
361,361,Hyderabad,Sensitive Area,14.2,4.7,2009-06-15,Andhra Pradesh,0.06359945872801083,0.014034040011943865
362,362,Hyderabad,Sensitive Area,15.1,4.4,2009-06-17,Andhra Pradesh,0.05953991880920163,0.01313825022394745
363,363,Hyderabad,Sensitive Area,14.0,4.4,2009-06-21,Andhra Pradesh,0.05953991880920163,0.01313825022394745
364,364,Hyderabad,Sensitive Area,15.2,4.4,2009-06-23,Andhra Pradesh,0.05953991880920163,0.01313825022394745
365,365,Hyderabad,Sensitive Area,15.1,4.4,2009-06-27,Andhra Pradesh,0.05953991880920163,0.01313825022394745
366,366,Hyderabad,Sensitive Area,15.2,4.5,2009-03-07,Andhra Pradesh,0.06089309878213802,0.013436846819946254
367,367,Hyderabad,Sensitive Area,14.8,4.4,2009-05-07,Andhra Pradesh,0.05953991880920163,0.01313825022394745
368,368,Hyderabad,Sensitive Area,14.8,4.4,2009-09-07,Andhra Pradesh,0.05953991880920163,0.01313825022394745
369,369,Hyderabad,Sensitive Area,14.8,4.2,2009-11-07,Andhra Pradesh,0.05683355886332882,0.012541057031949836
370,370,Hyderabad,Sensitive Area,14.6,4.4,2009-07-15,Andhra Pradesh,0.05953991880920163,0.01313825022394745
371,371,Hyderabad,Sensitive Area,14.9,4.5,2009-07-17,Andhra Pradesh,0.06089309878213802,0.013436846819946254
372,372,Hyderabad,Sensitive Area,15.1,4.5,2009-07-23,Andhra Pradesh,0.06089309878213802,0.013436846819946254
373,373,Hyderabad,Sensitive Area,15.3,4.4,2009-07-27,Andhra Pradesh,0.05953991880920163,0.01313825022394745
374,374,Hyderabad,Sensitive Area,14.8,4.5,2009-07-29,Andhra Pradesh,0.06089309878213802,0.013436846819946254
375,375,Hyderabad,Sensitive Area,15.2,4.6,2009-03-08,Andhra Pradesh,0.062246278755074415,0.013735443415945058
376,376,Hyderabad,Sensitive Area,14.6,4.9,2009-05-08,Andhra Pradesh,0.06630581867388363,0.014631233203941477
377,377,Hyderabad,Sensitive Area,15.5,4.3,2009-09-08,Andhra Pradesh,0.05818673883626522,0.012839653627948642
378,378,Hyderabad,Sensitive Area,14.1,4.3,2009-11-08,Andhra Pradesh,0.05818673883626522,0.012839653627948642
379,379,Hyderabad,Sensitive Area,14.9,4.3,2009-08-17,Andhra Pradesh,0.05818673883626522,0.012839653627948642
380,380,Hyderabad,Sensitive Area,15.1,4.2,2009-08-21,Andhra Pradesh,0.05683355886332882,0.012541057031949836
381,381,Hyderabad,Sensitive Area,14.6,4.3,2009-08-23,Andhra Pradesh,0.05818673883626522,0.012839653627948642
382,382,Hyderabad,Sensitive Area,14.6,4.3,2009-08-27,Andhra Pradesh,0.05818673883626522,0.012839653627948642
383,383,Hyderabad,Sensitive Area,14.9,4.3,2009-08-29,Andhra Pradesh,0.05818673883626522,0.012839653627948642
384,384,Hyderabad,Sensitive Area,14.5,4.3,2009-05-09,Andhra Pradesh,0.05818673883626522,0.012839653627948642
385,385,Hyderabad,Sensitive Area,15.4,4.3,2009-09-09,Andhra Pradesh,0.05818673883626522,0.012839653627948642
386,386,Hyderabad,Sensitive Area,14.3,4.3,2009-11-09,Andhra Pradesh,0.05818673883626522,0.012839653627948642
387,387,Hyderabad,Sensitive Area,14.0,4.3,2009-09-15,Andhra Pradesh,0.05818673883626522,0.012839653627948642
388,388,Hyderabad,Sensitive Area,14.1,4.5,2009-09-17,Andhra Pradesh,0.06089309878213802,0.013436846819946254
389,389,Hyderabad,Sensitive Area,14.6,4.5,2009-09-21,Andhra Pradesh,0.06089309878213802,0.013436846819946254
390,390,Hyderabad,Sensitive Area,14.5,4.3,2009-09-23,Andhra Pradesh,0.05818673883626522,0.012839653627948642
391,391,Hyderabad,Sensitive Area,14.6,4.4,2009-09-27,Andhra Pradesh,0.05953991880920163,0.01313825022394745
392,392,Hyderabad,Sensitive Area,14.6,4.4,2009-09-29,Andhra Pradesh,0.05953991880920163,0.01313825022394745
393,393,Hyderabad,Sensitive Area,14.5,4.5,2009-05-10,Andhra Pradesh,0.06089309878213802,0.013436846819946254
394,394,Hyderabad,Sensitive Area,14.0,4.3,2009-09-10,Andhra Pradesh,0.05818673883626522,0.012839653627948642
395,395,Hyderabad,Sensitive Area,14.7,4.6,2009-10-13,Andhra Pradesh,0.062246278755074415,0.013735443415945058
396,396,Hyderabad,Sensitive Area,14.2,4.3,2009-10-16,Andhra Pradesh,0.05818673883626522,0.012839653627948642
397,397,Hyderabad,Sensitive Area,31.1,18.1,2009-10-17,Andhra Pradesh,0.2449255751014885,0.054045983875783826
398,398,Hyderabad,Sensitive Area,19.1,4.8,2009-10-18,Andhra Pradesh,0.06495263870094722,0.01433263660794267
399,399,Hyderabad,Sensitive Area,14.4,4.2,2009-10-21,Andhra Pradesh,0.05683355886332882,0.012541057031949836
400,400,Hyderabad,Sensitive Area,14.8,4.8,2009-10-23,Andhra Pradesh,0.06495263870094722,0.01433263660794267
401,401,Hyderabad,Sensitive Area,14.6,4.3,2009-10-27,Andhra Pradesh,0.05818673883626522,0.012839653627948642
402,402,Hyderabad,Sensitive Area,14.0,4.4,2009-10-29,Andhra Pradesh,0.05953991880920163,0.01313825022394745
403,403,Hyderabad,Sensitive Area,15.1,4.4,2009-05-11,Andhra Pradesh,0.05953991880920163,0.01313825022394745
404,404,Hyderabad,Sensitive Area,15.2,5.1,2009-09-11,Andhra Pradesh,0.06901217861975642,0.015228426395939087
405,405,Hyderabad,Sensitive Area,15.4,4.4,2009-11-11,Andhra Pradesh,0.05953991880920163,0.01313825022394745
406,406,Hyderabad,Sensitive Area,14.9,4.3,2009-11-15,Andhra Pradesh,0.05818673883626522,0.012839653627948642
407,407,Hyderabad,Sensitive Area,14.7,4.2,2009-11-17,Andhra Pradesh,0.05683355886332882,0.012541057031949836
408,408,Hyderabad,Sensitive Area,13.8,4.6,2009-11-21,Andhra Pradesh,0.062246278755074415,0.013735443415945058
409,409,Hyderabad,Sensitive Area,14.7,4.3,2009-11-24,Andhra Pradesh,0.05818673883626522,0.012839653627948642
410,410,Hyderabad,Sensitive Area,15.1,4.9,2009-11-27,Andhra Pradesh,0.06630581867388363,0.014631233203941477
